B,Points_0,Points_1,Points_2,U,V
1,-0.00117187,-0.000234375,0,-0.00136883,0.000219141
0.601461,-0.00117187,0,0,-0.00117891,3.1117e-05
1,-0.0009375,-0.000234375,0,-0.00119384,0.000186079
0.5973,-0.0009375,0,0,-0.00102074,2.27714e-05
1,-0.00117187,-0.00046875,0,-0.00140481,0.000403871
1,-0.0009375,-0.00046875,0,-0.0012333,0.000348962
1,-0.00164062,-0.000703125,0,-0.00176179,0.000764822
1,-0.00140625,-0.000703125,0,-0.00156609,0.000667876
1,-0.00164062,-0.0009375,0,-0.00164819,0.000953144
1,-0.00140625,-0.0009375,0,-0.00148005,0.0008423
1,-0.00117187,-0.000703125,0,-0.00138852,0.000583305
1,-0.0009375,-0.000703125,0,-0.00122736,0.000509752
1,-0.00117187,-0.0009375,0,-0.00132371,0.000743367
1,-0.0009375,-0.0009375,0,-0.00117912,0.000655663
1,-0.000703125,-0.000234375,0,-0.00104096,0.000158462
0.59373,-0.000703125,0,0,-0.000884831,1.64147e-05
1,-0.00046875,-0.000234375,0,-0.000906711,0.000134973
0.590666,-0.00046875,0,0,-0.000766902,1.13936e-05
1,-0.000703125,-0.00046875,0,-0.00108133,0.000301944
1,-0.00046875,-0.00046875,0,-0.000946432,0.00026145
1,-0.000234375,-0.000234375,0,-0.000789312,0.000114854
0.588036,-0.000234375,0,0,-0.000665539,7.35762e-06
1,0,-0.000234375,0,-0.000686126,9.88438e-05
0.585776,0,0,0,-0.000577727,4.56873e-06
1,-0.000234375,-0.00046875,0,-0.000826984,0.000226432
1,0,-0.00046875,0,-0.000721083,0.000196943
1,-0.000703125,-0.000703125,0,-0.00108256,0.000445547
1,-0.00046875,-0.000703125,0,-0.000952293,0.00038953
1,-0.000703125,-0.0009375,0,-0.00104695,0.000577794
1,-0.00046875,-0.0009375,0,-0.000926401,0.000508918
1,-0.000234375,-0.000703125,0,-0.00083586,0.000340489
1,0,-0.000703125,0,-0.000731749,0.000298023
1,-0.000234375,-0.0009375,0,-0.000817398,0.000447871
1,0,-0.0009375,0,-0.000719025,0.00039411
1,-0.00164062,-0.00117187,0,-0.00149527,0.00111182
1,-0.00140625,-0.00117187,0,-0.00135621,0.000993398
1,-0.00164062,-0.00140625,0,-0.00130731,0.00123567
1,-0.00140625,-0.00140625,0,-0.00119877,0.00111499
1,-0.00117187,-0.00117187,0,-0.00122374,0.000885279
1,-0.0009375,-0.00117187,0,-0.0010985,0.000787523
1,-0.00117187,-0.00140625,0,-0.00109203,0.0010023
1,-0.0009375,-0.00140625,0,-0.000988652,0.000898521
1,-0.00164062,-0.00164062,0,-0.00110341,0.00132875
1,-0.00140625,-0.00164062,0,-0.00102329,0.00121009
1,-0.00164062,-0.001875,0,-0.000885122,0.00139209
1,-0.00140625,-0.001875,0,-0.00083198,0.00127818
1,-0.00117187,-0.00164062,0,-0.000941592,0.00109679
1,-0.0009375,-0.00164062,0,-0.000859991,0.000990417
1,-0.00117187,-0.001875,0,-0.000774591,0.001167
1,-0.0009375,-0.001875,0,-0.000714863,0.00106075
