B,Points_0,Points_1,Points_2,U,V
0.5,0.00597656,-5.12618e-05,0,-1.20653e-05,3.42495e-09
0.5,0.00609375,-5.1274e-05,0,-1.04666e-05,3.0139e-09
0.5,0.00621094,-5.12848e-05,0,-8.9701e-06,2.65423e-09
0.5,0.00632812,-5.12946e-05,0,-7.57578e-06,2.37986e-09
0.5,0.00644531,-5.13035e-05,0,-6.28637e-06,2.12e-09
0.5,0.0065625,-5.13115e-05,0,-5.10284e-06,1.92988e-09
0.5,0.00667969,-5.13183e-05,0,-4.03014e-06,1.65432e-09
0.5,0.00679687,-5.13242e-05,0,-3.06953e-06,1.41155e-09
0.5,0.00691406,-5.13293e-05,0,-2.22921e-06,8.33825e-10
0.5,0.00703125,-5.13333e-05,0,-1.50908e-06,1.82719e-10
0.5,0.00714844,-5.13366e-05,0,-9.22886e-07,-1.41962e-09
0.5,0.00726562,-5.13389e-05,0,-4.64401e-07,-3.14512e-09
0.5,0.00738281,-5.13403e-05,0,-1.6139e-07,-2.29464e-09
0.5,0.0075,-5.13408e-05,0,0,0
