B,Points_0,Points_1,Points_2,U,V
0.5,-0.00487629,0.000175781,0,-0.00157038,0.000102379
0.5,-0.00486328,0.000173773,0,-0.00159196,0.000102713
0.5,-0.00480469,0.000165324,0,-0.00173951,0.00011423
0.5,-0.00474609,0.000157164,0,-0.00190954,0.000122486
0.5,-0.0046875,0.000149325,0,-0.00205759,0.0001319
0.5,-0.00462891,0.000141792,0,-0.00222585,0.000144005
0.5,-0.00457031,0.000134553,0,-0.00241043,0.000166831
0.5,-0.00451172,0.00012759,0,-0.00266774,0.00017697
0.5,-0.00445312,0.000125035,0,-0.002822,0.000171993
0.5,-0.00439601,0.000117187,0,-0.00267905,0.000148478
0.5,-0.00433594,0.000108334,0,-0.00251825,0.000151479
0.5,-0.00421875,9.6649e-05,0,-0.00208649,0.000130378
0.5,-0.00410156,8.5801e-05,0,-0.00179114,0.000123045
0.5,-0.00398438,7.57572e-05,0,-0.00151484,0.000126905
0.5,-0.00386719,6.64544e-05,0,-0.00128154,0.00013504
0.5,-0.00375,5.78341e-05,0,-0.00106664,0.000146272
0.5,-0.00363281,4.98453e-05,0,-0.000876155,0.000157004
0.5,-0.00351562,4.24421e-05,0,-0.000712134,0.000162029
0.5,-0.00339844,3.55824e-05,0,-0.000578405,0.000161633
0.5,-0.00328125,2.92285e-05,0,-0.000473109,0.000158087
0.5,-0.00316406,2.33465e-05,0,-0.000397675,0.000149338
0.5,-0.00304688,1.79045e-05,0,-0.000352681,0.000133472
0.5,-0.00292969,1.28718e-05,0,-0.000333299,0.000115802
0.5,-0.0028125,8.2195e-06,0,-0.00034459,9.7576e-05
0.5,-0.00269531,3.92299e-06,0,-0.000372895,8.07445e-05
0.5,0.000117187,-4.00426e-05,0,-0.000351593,-2.15915e-05
0.5,0.000234375,-4.06301e-05,0,-0.000331261,-1.779e-05
0.5,0.000351562,-4.11765e-05,0,-0.000311377,-1.33045e-05
0.5,0.00046875,-4.16855e-05,0,-0.000292629,-8.1649e-06
0.5,0.000585937,-4.21608e-05,0,-0.00027483,-2.43143e-06
0.5,0.000703125,-4.26054e-05,0,-0.000258246,3.81258e-06
0.5,0.000820312,-4.30226e-05,0,-0.000242875,1.04075e-05
0.5,0.0009375,-4.34147e-05,0,-0.000228864,1.71432e-05
0.5,0.00105469,-4.37839e-05,0,-0.000216242,2.3757e-05
0.5,0.00117187,-4.41319e-05,0,-0.000205066,2.99657e-05
0.5,0.00128906,-4.446e-05,0,-0.000195316,3.54816e-05
0.5,0.00140625,-4.47697e-05,0,-0.000186957,4.00358e-05
0.5,0.00152344,-4.50614e-05,0,-0.000179896,4.33903e-05
0.5,0.00164062,-4.53359e-05,0,-0.000174013,4.53508e-05
0.5,0.00175781,-4.55937e-05,0,-0.000169143,4.57748e-05
0.5,0.001875,-4.58347e-05,0,-0.000165097,4.45827e-05
0.5,0.00199219,-4.60589e-05,0,-0.000161658,4.17639e-05
0.5,0.00210938,-4.62668e-05,0,-0.000158597,3.73832e-05
0.5,0.00222656,-4.64581e-05,0,-0.000155678,3.15819e-05
0.5,0.00234375,-4.66329e-05,0,-0.000152673,2.45745e-05
0.5,0.00246094,-4.67914e-05,0,-0.000149373,1.66418e-05
0.5,0.00257812,-4.69339e-05,0,-0.000145594,8.11736e-06
0.5,0.00269531,-4.70609e-05,0,-0.000141196,-6.28425e-07
0.5,0.0028125,-4.71727e-05,0,-0.000136081,-9.20835e-06
0.5,0.00292969,-4.72705e-05,0,-0.000130205,-1.72397e-05
0.5,0.00304688,-4.7355e-05,0,-0.000123578,-2.43668e-05
0.5,0.00316406,-4.74275e-05,0,-0.00011626,-3.02812e-05
0.5,0.00328125,-4.74889e-05,0,-0.000108364,-3.47413e-05
0.5,0.00339844,-4.75407e-05,0,-0.00010003,-3.75851e-05
0.5,0.00351562,-4.7584e-05,0,-9.14497e-05,-3.87416e-05
0.5,0.00363281,-4.76206e-05,0,-8.27881e-05,-3.82325e-05
0.5,0.00375,-4.76515e-05,0,-7.42506e-05,-3.61631e-05
0.5,0.00386719,-4.7678e-05,0,-6.60953e-05,-3.27276e-05
0.5,0.00398438,-4.77014e-05,0,-5.84189e-05,-2.81857e-05
0.5,0.00410156,-4.77225e-05,0,-5.13501e-05,-2.28335e-05
0.5,0.00421875,-4.77425e-05,0,-4.50126e-05,-1.69972e-05
0.5,0.00433594,-4.77617e-05,0,-3.94477e-05,-1.10046e-05
0.5,0.00445312,-4.77807e-05,0,-3.46714e-05,-5.16166e-06
0.5,0.00457031,-4.78003e-05,0,-3.06506e-05,2.63802e-07
0.5,0.0046875,-4.78207e-05,0,-2.7321e-05,5.05779e-06
0.5,0.00480469,-4.78423e-05,0,-2.45928e-05,9.06813e-06
0.5,0.00492188,-4.78648e-05,0,-2.23561e-05,1.22084e-05
0.5,0.00503906,-4.78887e-05,0,-2.05017e-05,1.44546e-05
0.5,0.00515625,-4.79138e-05,0,-1.89139e-05,1.5839e-05
0.5,0.00527344,-4.794e-05,0,-1.75021e-05,1.64376e-05
0.5,0.00539062,-4.79677e-05,0,-1.61754e-05,1.63586e-05
0.5,0.00550781,-4.79965e-05,0,-1.48893e-05,1.5727e-05
0.5,0.005625,-4.80265e-05,0,-1.35906e-05,1.46735e-05
0.5,0.00574219,-4.80575e-05,0,-1.22921e-05,1.3321e-05
0.5,0.00585938,-4.80891e-05,0,-1.09713e-05,1.17803e-05
0.5,0.00597656,-4.81212e-05,0,-9.69854e-06,1.01391e-05
0.5,0.00609375,-4.81538e-05,0,-8.45874e-06,8.46846e-06
0.5,0.00621094,-4.81861e-05,0,-7.38049e-06,6.8107e-06
0.5,0.00632812,-4.82178e-05,0,-6.41839e-06,5.19838e-06
0.5,0.00644531,-4.82487e-05,0,-5.77082e-06,3.63433e-06
0.5,0.0065625,-4.8278e-05,0,-5.29672e-06,2.12784e-06
0.5,0.00667969,-4.83054e-05,0,-5.29321e-06,6.52979e-07
0.5,0.00679687,-4.833e-05,0,-5.38282e-06,-7.82411e-07
0.5,0.00691406,-4.83518e-05,0,-6.01964e-06,-2.22438e-06
0.5,0.00703125,-4.83701e-05,0,-6.27186e-06,-3.63298e-06
0.5,0.00714844,-4.83844e-05,0,-6.94444e-06,-5.05952e-06
0.5,0.00726562,-4.83945e-05,0,-5.90165e-06,-6.34982e-06
0.5,0.00738281,-4.84003e-05,0,-5.15284e-06,-7.20839e-06
0.5,0.0075,-4.84024e-05,0,0,0
